"","alk_site01","alk_site02","alk_site03","alk_site04","alk_site05","alk_site06","alk_site07","alk_site08","alk_site09","alk_site10","alk_site11","alk_site12","alk_site13","alk_site14","alk_site15","alk_site16","alk_site17","alk_site18","alk_site19","alk_site20","alk_site21","alk_site22","alk_site23","alk_site24","alk_site25","alk_site26","alk_site27","alk_site28","alk_site29","alk_site30","alk_site31","alk_site32","alk_site33","alk_site34","alk_site35","alk_site36","alk_site37","alk_site38","alk_site39","alk_site40","alk_site41","alk_site42","alk_site43","alk_site44","alk_site45","alk_site46"
"alk_site11",0.674418604651163,0.607843137254902,0.803921568627451,0.803921568627451,0.9,0.813953488372093,0.739130434782609,0.592592592592593,0.559322033898305,0.565217391304348,0,0.574468085106383,0.620689655172414,0.555555555555556,0.714285714285714,0.518518518518519,0.6875,0.742857142857143,0.791666666666667,0.627118644067797,0.654320987654321,0.666666666666667,0.576923076923077,0.884615384615385,0.652173913043478,0.636363636363636,0.75,0.75,0.587301587301587,0.804878048780488,0.617647058823529,0.62962962962963,0.59375,0.91304347826087,0.68,0.69811320754717,0.787878787878788,0.824561403508772,0.682539682539683,0.703703703703704,0.702702702702703,0.672727272727273,0.661971830985915,0.807692307692308,0.853658536585366,0.846153846153846
"alk_site12",0.666666666666667,0.4375,0.8125,0.6875,0.714285714285714,0.75,0.555555555555556,0.6,0.6,0.555555555555556,0.574468085106383,0,0.692307692307692,0.6,0.565217391304348,0.6,0.644444444444444,0.647058823529412,0.586206896551724,0.65,0.741935483870968,0.69811320754717,0.818181818181818,0.757575757575758,0.8,0.666666666666667,0.783783783783784,0.586206896551724,0.727272727272727,0.636363636363636,0.714285714285714,0.828571428571429,0.688888888888889,0.777777777777778,0.857142857142857,0.823529411764706,0.872340425531915,0.684210526315789,0.863636363636364,0.885714285714286,0.818181818181818,0.777777777777778,0.769230769230769,0.757575757575758,0.727272727272727,0.878787878787879
"alk_site13",0.6,0.534883720930233,0.813953488372093,0.767441860465116,0.75,0.771428571428571,0.631578947368421,0.739130434782609,0.764705882352941,0.526315789473684,0.620689655172414,0.692307692307692,0,0.782608695652174,0.588235294117647,0.478260869565217,0.678571428571429,0.709677419354839,0.7,0.568627450980392,0.671232876712329,0.59375,0.818181818181818,0.909090909090909,0.737704918032787,0.574468085106383,0.708333333333333,0.7,0.818181818181818,0.818181818181818,0.666666666666667,0.869565217391304,0.75,0.894736842105263,0.791044776119403,0.733333333333333,0.931034482758621,0.755102040816326,0.854545454545454,0.956521739130435,0.757575757575758,0.617021276595745,0.80952380952381,0.681818181818182,0.878787878787879,0.818181818181818
"alk_site14",0.806451612903226,0.743589743589744,0.743589743589744,0.692307692307692,0.785714285714286,0.806451612903226,0.764705882352941,0.380952380952381,0.361702127659574,0.764705882352941,0.555555555555556,0.6,0.782608695652174,0,0.666666666666667,0.666666666666667,0.653846153846154,0.758620689655172,0.611111111111111,0.74468085106383,0.768115942028985,0.766666666666667,0.65,0.8,0.578947368421053,0.767441860465116,0.681818181818182,0.611111111111111,0.450980392156863,0.586206896551724,0.5,0.571428571428571,0.538461538461538,0.705882352941176,0.555555555555556,0.560975609756098,0.555555555555556,0.644444444444444,0.568627450980392,0.666666666666667,0.709677419354839,0.813953488372093,0.593220338983051,0.8,0.793103448275862,0.8
"alk_site15",0.684210526315789,0.481481481481482,0.62962962962963,0.777777777777778,0.5,0.684210526315789,0.545454545454545,0.6,0.657142857142857,0.363636363636364,0.714285714285714,0.565217391304348,0.588235294117647,0.666666666666667,0,0.466666666666667,0.75,0.739130434782609,0.5,0.657142857142857,0.684210526315789,0.666666666666667,0.928571428571429,0.857142857142857,0.866666666666667,0.612903225806452,0.625,0.5,0.743589743589744,0.529411764705882,0.727272727272727,0.8,0.75,0.818181818181818,0.803921568627451,0.724137931034483,0.904761904761905,0.696969696969697,0.794871794871795,1,0.84,0.741935483870968,0.829787234042553,0.785714285714286,0.764705882352941,0.928571428571429
"alk_site16",0.483870967741935,0.487179487179487,0.692307692307692,0.794871794871795,0.714285714285714,0.741935483870968,0.588235294117647,0.619047619047619,0.659574468085106,0.470588235294118,0.518518518518519,0.6,0.478260869565217,0.666666666666667,0.466666666666667,0,0.615384615384615,0.655172413793103,0.555555555555556,0.48936170212766,0.536231884057971,0.533333333333333,0.85,0.8,0.754385964912281,0.488372093023256,0.545454545454545,0.555555555555556,0.686274509803922,0.586206896551724,0.642857142857143,0.714285714285714,0.692307692307692,0.823529411764706,0.746031746031746,0.658536585365854,0.814814814814815,0.688888888888889,0.686274509803922,0.761904761904762,0.67741935483871,0.674418604651163,0.76271186440678,0.7,0.862068965517241,0.8
"alk_site17",0.707317073170732,0.551020408163265,0.877551020408163,0.755102040816326,0.789473684210526,0.804878048780488,0.727272727272727,0.538461538461538,0.684210526315789,0.681818181818182,0.6875,0.644444444444444,0.678571428571429,0.653846153846154,0.75,0.615384615384615,0,0.617647058823529,0.739130434782609,0.684210526315789,0.721518987341772,0.685714285714286,0.68,0.8,0.611940298507463,0.660377358490566,0.666666666666667,0.652173913043478,0.770491803278688,0.743589743589744,0.636363636363636,0.730769230769231,0.645161290322581,0.772727272727273,0.726027397260274,0.725490196078431,0.75,0.490909090909091,0.80327868852459,0.769230769230769,0.666666666666667,0.69811320754717,0.652173913043478,0.72,0.794871794871795,0.6
"alk_site18",0.74468085106383,0.636363636363636,0.818181818181818,0.781818181818182,0.818181818181818,0.787234042553192,0.76,0.586206896551724,0.746031746031746,0.68,0.742857142857143,0.647058823529412,0.709677419354839,0.758620689655172,0.739130434782609,0.655172413793103,0.617647058823529,0,0.692307692307692,0.428571428571429,0.505882352941176,0.526315789473684,0.857142857142857,0.642857142857143,0.671232876712329,0.559322033898305,0.7,0.615384615384615,0.761194029850746,0.777777777777778,0.694444444444444,0.862068965517241,0.735294117647059,0.84,0.721518987341772,0.789473684210526,0.8,0.672131147540984,0.82089552238806,0.862068965517241,0.769230769230769,0.694915254237288,0.653333333333333,0.785714285714286,0.911111111111111,0.75
"alk_site19",0.84,0.696969696969697,0.757575757575758,0.757575757575758,0.636363636363636,0.76,0.714285714285714,0.611111111111111,0.658536585365854,0.642857142857143,0.791666666666667,0.586206896551724,0.7,0.611111111111111,0.5,0.555555555555556,0.739130434782609,0.692307692307692,0,0.75609756097561,0.650793650793651,0.666666666666667,0.941176470588235,0.705882352941176,0.764705882352941,0.675675675675676,0.789473684210526,0.6,0.6,0.652173913043478,0.72,0.777777777777778,0.739130434782609,0.714285714285714,0.859649122807018,0.771428571428571,0.791666666666667,0.743589743589744,0.866666666666667,0.888888888888889,0.75,0.837837837837838,0.773584905660377,0.823529411764706,0.739130434782609,0.941176470588235
"alk_site20",0.666666666666667,0.590909090909091,0.727272727272727,0.772727272727273,0.757575757575758,0.777777777777778,0.692307692307692,0.617021276595745,0.730769230769231,0.58974358974359,0.627118644067797,0.65,0.568627450980392,0.74468085106383,0.657142857142857,0.48936170212766,0.684210526315789,0.428571428571429,0.75609756097561,0,0.513513513513513,0.446153846153846,0.822222222222222,0.688888888888889,0.806451612903226,0.458333333333333,0.714285714285714,0.560975609756098,0.714285714285714,0.705882352941176,0.60655737704918,0.829787234042553,0.754385964912281,0.794871794871795,0.735294117647059,0.695652173913043,0.796610169491525,0.76,0.75,0.872340425531915,0.791044776119403,0.583333333333333,0.75,0.822222222222222,0.941176470588235,0.822222222222222
"alk_site21",0.758620689655172,0.696969696969697,0.787878787878788,0.757575757575758,0.781818181818182,0.793103448275862,0.737704918032787,0.623188405797101,0.702702702702703,0.704918032786885,0.654320987654321,0.741935483870968,0.671232876712329,0.768115942028985,0.684210526315789,0.536231884057971,0.721518987341772,0.505882352941176,0.650793650793651,0.513513513513513,0,0.333333333333333,0.880597014925373,0.73134328358209,0.714285714285714,0.485714285714286,0.71830985915493,0.619047619047619,0.717948717948718,0.785714285714286,0.662650602409639,0.826086956521739,0.746835443037975,0.836065573770492,0.666666666666667,0.735294117647059,0.777777777777778,0.694444444444444,0.769230769230769,0.797101449275362,0.662921348314607,0.657142857142857,0.674418604651163,0.82089552238806,0.928571428571429,0.791044776119403
"alk_site22",0.673469387755102,0.649122807017544,0.754385964912281,0.824561403508772,0.826086956521739,0.755102040816326,0.730769230769231,0.666666666666667,0.753846153846154,0.653846153846154,0.666666666666667,0.69811320754717,0.59375,0.766666666666667,0.666666666666667,0.533333333333333,0.685714285714286,0.526315789473684,0.666666666666667,0.446153846153846,0.333333333333333,0,0.862068965517241,0.724137931034483,0.706666666666667,0.409836065573771,0.709677419354839,0.666666666666667,0.739130434782609,0.787234042553192,0.594594594594595,0.833333333333333,0.771428571428571,0.846153846153846,0.703703703703704,0.796610169491525,0.833333333333333,0.714285714285714,0.768115942028985,0.933333333333333,0.7,0.573770491803279,0.688311688311688,0.793103448275862,0.872340425531915,0.793103448275862
"alk_site23",0.724137931034483,0.621621621621622,0.945945945945946,0.783783783783784,0.923076923076923,0.862068965517241,0.8125,0.6,0.644444444444444,0.8125,0.576923076923077,0.818181818181818,0.818181818181818,0.65,0.928571428571429,0.85,0.68,0.857142857142857,0.941176470588235,0.822222222222222,0.880597014925373,0.862068965517241,0,0.894736842105263,0.6,0.902439024390244,0.80952380952381,0.882352941176471,0.673469387755102,0.925925925925926,0.666666666666667,0.55,0.52,0.8125,0.737704918032787,0.692307692307692,0.769230769230769,0.813953488372093,0.755102040816326,0.75,0.8,0.75609756097561,0.719298245614035,0.894736842105263,0.925925925925926,0.736842105263158
"alk_site24",0.862068965517241,0.783783783783784,0.837837837837838,0.783783783783784,0.923076923076923,0.655172413793103,0.875,0.75,0.777777777777778,0.875,0.884615384615385,0.757575757575758,0.909090909090909,0.8,0.857142857142857,0.8,0.8,0.642857142857143,0.705882352941176,0.688888888888889,0.73134328358209,0.724137931034483,0.894736842105263,0,0.854545454545454,0.658536585365854,0.857142857142857,0.705882352941176,0.836734693877551,0.851851851851852,0.777777777777778,0.9,0.84,0.8125,0.80327868852459,0.794871794871795,0.807692307692308,0.86046511627907,0.836734693877551,0.85,0.8,0.804878048780488,0.754385964912281,0.894736842105263,0.925925925925926,0.842105263157895
"alk_site25",0.782608695652174,0.703703703703704,0.925925925925926,0.888888888888889,0.906976744186047,0.782608695652174,0.836734693877551,0.578947368421053,0.67741935483871,0.836734693877551,0.652173913043478,0.8,0.737704918032787,0.578947368421053,0.866666666666667,0.754385964912281,0.611940298507463,0.671232876712329,0.764705882352941,0.806451612903226,0.714285714285714,0.706666666666667,0.6,0.854545454545454,0,0.793103448275862,0.661016949152542,0.803921568627451,0.666666666666667,0.863636363636364,0.633802816901408,0.649122807017544,0.671641791044776,0.877551020408163,0.666666666666667,0.678571428571429,0.768115942028985,0.666666666666667,0.696969696969697,0.719298245614035,0.61038961038961,0.758620689655172,0.648648648648649,0.781818181818182,0.909090909090909,0.6
"alk_site26",0.625,0.65,0.8,0.85,0.793103448275862,0.6875,0.714285714285714,0.720930232558139,0.75,0.542857142857143,0.636363636363636,0.666666666666667,0.574468085106383,0.767441860465116,0.612903225806452,0.488372093023256,0.660377358490566,0.559322033898305,0.675675675675676,0.458333333333333,0.485714285714286,0.409836065573771,0.902439024390244,0.658536585365854,0.793103448275862,0,0.688888888888889,0.675675675675676,0.769230769230769,0.733333333333333,0.614035087719298,0.86046511627907,0.773584905660377,0.885714285714286,0.71875,0.80952380952381,0.854545454545454,0.782608695652174,0.769230769230769,0.906976744186047,0.841269841269841,0.5,0.7,0.853658536585366,0.866666666666667,0.804878048780488
"alk_site27",0.636363636363636,0.658536585365854,0.707317073170732,0.804878048780488,0.733333333333333,0.696969696969697,0.722222222222222,0.772727272727273,0.795918367346939,0.666666666666667,0.75,0.783783783783784,0.708333333333333,0.681818181818182,0.625,0.545454545454545,0.666666666666667,0.7,0.789473684210526,0.714285714285714,0.71830985915493,0.709677419354839,0.80952380952381,0.857142857142857,0.661016949152542,0.688888888888889,0,0.684210526315789,0.811320754716981,0.67741935483871,0.655172413793103,0.681818181818182,0.703703703703704,0.722222222222222,0.753846153846154,0.674418604651163,0.857142857142857,0.74468085106383,0.69811320754717,0.909090909090909,0.78125,0.777777777777778,0.836065573770492,0.714285714285714,0.935483870967742,0.761904761904762
"alk_site28",0.84,0.515151515151515,0.575757575757576,0.636363636363636,0.545454545454545,0.76,0.571428571428571,0.444444444444444,0.51219512195122,0.642857142857143,0.75,0.586206896551724,0.7,0.611111111111111,0.5,0.555555555555556,0.652173913043478,0.615384615384615,0.6,0.560975609756098,0.619047619047619,0.666666666666667,0.882352941176471,0.705882352941176,0.803921568627451,0.675675675675676,0.684210526315789,0,0.555555555555556,0.478260869565217,0.72,0.722222222222222,0.652173913043478,0.642857142857143,0.684210526315789,0.6,0.708333333333333,0.692307692307692,0.733333333333333,0.833333333333333,0.75,0.783783783783784,0.69811320754717,0.823529411764706,0.91304347826087,0.823529411764706
"alk_site29",0.95,0.791666666666667,0.583333333333333,0.75,0.72972972972973,0.75,0.674418604651163,0.450980392156863,0.464285714285714,0.813953488372093,0.587301587301587,0.727272727272727,0.818181818181818,0.450980392156863,0.743589743589744,0.686274509803922,0.770491803278688,0.761194029850746,0.6,0.714285714285714,0.717948717948718,0.739130434782609,0.673469387755102,0.836734693877551,0.666666666666667,0.769230769230769,0.811320754716981,0.555555555555556,0,0.684210526315789,0.6,0.607843137254902,0.508196721311475,0.813953488372093,0.638888888888889,0.64,0.555555555555556,0.814814814814815,0.566666666666667,0.607843137254902,0.71830985915493,0.807692307692308,0.617647058823529,0.877551020408163,0.894736842105263,0.877551020408163
"alk_site30",0.888888888888889,0.692307692307692,0.692307692307692,0.769230769230769,0.466666666666667,0.777777777777778,0.619047619047619,0.586206896551724,0.647058823529412,0.714285714285714,0.804878048780488,0.636363636363636,0.818181818181818,0.586206896551724,0.529411764705882,0.586206896551724,0.743589743589744,0.777777777777778,0.652173913043478,0.705882352941176,0.785714285714286,0.787234042553192,0.925925925925926,0.851851851851852,0.863636363636364,0.733333333333333,0.67741935483871,0.478260869565217,0.684210526315789,0,0.813953488372093,0.862068965517241,0.794871794871795,0.523809523809524,0.8,0.642857142857143,0.75609756097561,0.75,0.842105263157895,0.862068965517241,0.877551020408163,0.8,0.826086956521739,0.851851851851852,1,0.851851851851852
"alk_site31",0.644444444444444,0.622641509433962,0.773584905660377,0.735849056603774,0.857142857142857,0.822222222222222,0.791666666666667,0.535714285714286,0.639344262295082,0.708333333333333,0.617647058823529,0.714285714285714,0.666666666666667,0.5,0.727272727272727,0.642857142857143,0.636363636363636,0.694444444444444,0.72,0.60655737704918,0.662650602409639,0.594594594594595,0.666666666666667,0.777777777777778,0.633802816901408,0.614035087719298,0.655172413793103,0.72,0.6,0.813953488372093,0,0.535714285714286,0.606060606060606,0.666666666666667,0.532467532467533,0.490909090909091,0.529411764705882,0.593220338983051,0.507692307692308,0.714285714285714,0.605263157894737,0.578947368421053,0.561643835616438,0.777777777777778,0.813953488372093,0.777777777777778
"alk_site32",0.741935483870968,0.743589743589744,0.794871794871795,0.794871794871795,0.857142857142857,0.806451612903226,0.823529411764706,0.571428571428571,0.617021276595745,0.764705882352941,0.62962962962963,0.828571428571429,0.869565217391304,0.571428571428571,0.8,0.714285714285714,0.730769230769231,0.862068965517241,0.777777777777778,0.829787234042553,0.826086956521739,0.833333333333333,0.55,0.9,0.649122807017544,0.86046511627907,0.681818181818182,0.722222222222222,0.607843137254902,0.862068965517241,0.535714285714286,0,0.5,0.705882352941176,0.619047619047619,0.609756097560976,0.740740740740741,0.777777777777778,0.568627450980392,0.714285714285714,0.741935483870968,0.86046511627907,0.694915254237288,0.8,0.931034482758621,0.8
"alk_site33",0.75609756097561,0.63265306122449,0.795918367346939,0.63265306122449,0.842105263157895,0.853658536585366,0.636363636363636,0.538461538461538,0.473684210526316,0.681818181818182,0.59375,0.688888888888889,0.75,0.538461538461538,0.75,0.692307692307692,0.645161290322581,0.735294117647059,0.739130434782609,0.754385964912281,0.746835443037975,0.771428571428571,0.52,0.84,0.671641791044776,0.773584905660377,0.703703703703704,0.652173913043478,0.508196721311475,0.794871794871795,0.606060606060606,0.5,0,0.818181818181818,0.643835616438356,0.725490196078431,0.75,0.745454545454545,0.639344262295082,0.769230769230769,0.805555555555556,0.773584905660377,0.652173913043478,0.64,0.897435897435897,0.84
"alk_site34",0.91304347826087,0.806451612903226,0.806451612903226,0.741935483870968,0.7,0.826086956521739,0.846153846153846,0.705882352941176,0.794871794871795,0.923076923076923,0.91304347826087,0.777777777777778,0.894736842105263,0.705882352941176,0.818181818181818,0.823529411764706,0.772727272727273,0.84,0.714285714285714,0.794871794871795,0.836065573770492,0.846153846153846,0.8125,0.8125,0.877551020408163,0.885714285714286,0.722222222222222,0.642857142857143,0.813953488372093,0.523809523809524,0.666666666666667,0.705882352941176,0.818181818181818,0,0.636363636363636,0.515151515151515,0.652173913043478,0.675675675675676,0.767441860465116,0.941176470588235,0.814814814814815,0.885714285714286,0.803921568627451,0.875,1,0.875
"alk_site35",0.846153846153846,0.766666666666667,0.766666666666667,0.766666666666667,0.877551020408163,0.807692307692308,0.854545454545454,0.555555555555556,0.588235294117647,0.818181818181818,0.68,0.857142857142857,0.791044776119403,0.555555555555556,0.803921568627451,0.746031746031746,0.726027397260274,0.721518987341772,0.859649122807018,0.735294117647059,0.666666666666667,0.703703703703704,0.737704918032787,0.80327868852459,0.666666666666667,0.71875,0.753846153846154,0.684210526315789,0.638888888888889,0.8,0.532467532467533,0.619047619047619,0.643835616438356,0.636363636363636,0,0.516129032258065,0.44,0.666666666666667,0.583333333333333,0.650793650793651,0.662650602409639,0.75,0.525,0.80327868852459,0.92,0.737704918032787
"alk_site36",0.8,0.631578947368421,0.736842105263158,0.789473684210526,0.777777777777778,0.666666666666667,0.818181818181818,0.51219512195122,0.608695652173913,0.818181818181818,0.69811320754717,0.823529411764706,0.733333333333333,0.560975609756098,0.724137931034483,0.658536585365854,0.725490196078431,0.789473684210526,0.771428571428571,0.695652173913043,0.735294117647059,0.796610169491525,0.692307692307692,0.794871794871795,0.678571428571429,0.80952380952381,0.674418604651163,0.6,0.64,0.642857142857143,0.490909090909091,0.609756097560976,0.725490196078431,0.515151515151515,0.516129032258065,0,0.547169811320755,0.681818181818182,0.68,0.658536585365854,0.639344262295082,0.857142857142857,0.689655172413793,0.743589743589744,0.928571428571429,0.692307692307692
"alk_site37",0.953488372093023,0.882352941176471,0.803921568627451,0.725490196078431,0.85,0.86046511627907,0.91304347826087,0.518518518518519,0.694915254237288,0.956521739130435,0.787878787878788,0.872340425531915,0.931034482758621,0.555555555555556,0.904761904761905,0.814814814814815,0.75,0.8,0.791666666666667,0.796610169491525,0.777777777777778,0.833333333333333,0.769230769230769,0.807692307692308,0.768115942028985,0.854545454545454,0.857142857142857,0.708333333333333,0.555555555555556,0.75609756097561,0.529411764705882,0.740740740740741,0.75,0.652173913043478,0.44,0.547169811320755,0,0.684210526315789,0.555555555555556,0.518518518518519,0.675675675675676,0.854545454545454,0.605633802816901,0.961538461538462,0.902439024390244,0.730769230769231
"alk_site38",0.705882352941176,0.619047619047619,0.857142857142857,0.714285714285714,0.806451612903226,0.823529411764706,0.783783783783784,0.555555555555556,0.76,0.783783783783784,0.824561403508772,0.684210526315789,0.755102040816326,0.644444444444444,0.696969696969697,0.688888888888889,0.490909090909091,0.672131147540984,0.743589743589744,0.76,0.694444444444444,0.714285714285714,0.813953488372093,0.86046511627907,0.666666666666667,0.782608695652174,0.74468085106383,0.692307692307692,0.814814814814815,0.75,0.593220338983051,0.777777777777778,0.745454545454545,0.675675675675676,0.666666666666667,0.681818181818182,0.684210526315789,0,0.703703703703704,0.777777777777778,0.661538461538462,0.826086956521739,0.645161290322581,0.720930232558139,0.75,0.581395348837209
"alk_site39",0.8,0.791666666666667,0.75,0.791666666666667,0.891891891891892,0.9,0.86046511627907,0.568627450980392,0.678571428571429,0.813953488372093,0.682539682539683,0.863636363636364,0.854545454545454,0.568627450980392,0.794871794871795,0.686274509803922,0.80327868852459,0.82089552238806,0.866666666666667,0.75,0.769230769230769,0.768115942028985,0.755102040816326,0.836734693877551,0.696969696969697,0.769230769230769,0.69811320754717,0.733333333333333,0.566666666666667,0.842105263157895,0.507692307692308,0.568627450980392,0.639344262295082,0.767441860465116,0.583333333333333,0.68,0.555555555555556,0.703703703703704,0,0.647058823529412,0.633802816901408,0.769230769230769,0.647058823529412,0.795918367346939,1,0.836734693877551
